"id","score","decoy","subset"
589,50.30592627233,0,0
590,50.3011078865687,0,0
591,50.2855944613571,0,0
592,50.2649695624318,0,0
593,50.2428736500432,0,0
594,50.234301146274,0,0
595,50.2108072399467,0,1
596,50.2002182555116,0,0
597,50.1993070820647,0,0
598,50.1970053723898,0,0
599,50.1921978428202,0,0
600,50.1745448521379,0,1
601,50.1274370947414,0,1
602,50.1229943740152,0,0
603,50.1177144497795,0,0
604,50.1139388125798,0,1
605,50.109136896919,0,0
606,50.1075063828634,0,0
607,50.0970371962151,0,1
608,50.0950008603987,0,1
609,50.0755894868806,0,0
610,50.0519796331707,0,0
611,50.0453652736268,0,0
612,50.0374329251307,0,0
613,49.9973247211202,0,0
614,49.9874410847264,0,1
615,49.9860526350957,0,1
616,49.9663400318782,0,0
617,49.9529821257224,0,0
618,49.9388481233301,0,0
619,49.9114221630451,0,0
620,49.8558647662144,0,0
621,49.8332398644776,0,0
622,49.8288360818564,0,0
623,49.8015723004146,0,1
624,49.797367053757,0,0
625,49.7819826429636,0,0
626,49.7768724218354,0,1
627,49.7642975743722,0,0
628,49.7642975743722,0,0
629,49.7642975743722,0,0
630,49.7624485896113,0,0
631,49.750234880087,0,0
632,49.7136602399288,0,1
633,49.6949963189919,0,0
634,49.6945223810059,0,0
635,49.6945005693708,0,0
636,49.6896540826002,0,0
637,49.6576877937517,0,0
638,49.6349153769829,0,0
639,49.6262163800647,0,0
640,49.6199014648238,0,0
641,49.5875090440139,0,0
642,49.5782014781702,0,0
643,49.541154064018,0,0
644,49.541154064018,0,0
645,49.541154064018,0,0
646,49.541154064018,0,0
647,49.541154064018,0,0
648,49.541154064018,0,0
649,49.5296729482274,0,1
650,49.5087242200972,0,0
651,49.4928920799083,0,0
652,49.4923639076505,0,0
653,49.4834570621373,0,0
654,49.4828591922339,0,0
655,49.4622727156101,0,0
656,49.4458438991082,0,0
657,49.4447081205589,0,0
658,49.4413086823428,0,0
659,49.4247758282028,0,0
660,49.4155130851605,0,0
661,49.3970536824532,0,0
662,49.3970364333044,0,0
663,49.3898030413004,0,0
664,49.3682516510969,0,1
665,49.3588324526107,0,0
666,49.3588324526107,0,1
667,49.3588324526107,0,1
668,49.3587887356052,0,0
669,49.3510264248427,0,0
670,49.3435692725994,0,0
671,49.3423031703561,0,1
672,49.3283024854264,0,0
673,49.3085022662441,0,0
674,49.2881782194319,0,0
675,49.2852749625485,0,0
676,49.2802223705665,0,0
677,49.2251487106746,0,0
678,49.2033303358006,0,0
679,49.1980860145365,0,0
680,49.1876085708745,0,0
681,49.186880263684,0,0
682,49.1811386610464,0,0
683,49.1742305427759,0,0
684,49.1513528001678,0,0
685,49.1257385228595,0,0
686,49.1080493527955,0,0
687,49.1026583014879,0,0
688,49.0831976934347,0,0
689,49.0711504142922,0,0
690,49.0711504142922,0,0
691,49.0711504142922,0,0
692,49.0711504142922,0,0
693,49.0653625513592,0,0
694,49.0292761912254,0,0
695,48.989034780989,0,0
696,48.9762514213999,0,0
697,48.9681990133109,0,0
698,48.9617096407925,0,0
699,48.9595181324077,0,0
700,48.9533673809114,0,1
701,48.9511272323405,0,0
702,48.948280874999,0,0
703,48.9370395698848,0,0
704,48.9361961499799,0,0
705,48.9193100841759,0,0
706,48.9004081512394,0,0
707,48.8966719767445,0,1
708,48.8790461495802,0,0
709,48.8771460223387,0,0
710,48.8733216793122,0,1
711,48.8629344504809,0,1
712,48.8507685130439,0,1
713,48.848006883458,0,0
714,48.848006883458,0,0
715,48.848006883458,0,0
716,48.848006883458,0,1
717,48.848006883458,0,1
718,48.848006883458,0,1
719,48.848006883458,0,1
720,48.848006883458,0,0
721,48.848006883458,0,0
722,48.8405348161743,0,0
723,48.7999358217179,0,0
724,48.7989786101534,0,0
725,48.7920401047183,0,1
726,48.7872043607597,0,0
727,48.7798576301616,0,0
728,48.7784690867579,0,1
729,48.778080963745,0,0
730,48.768806529241,0,0
731,48.7595878644641,0,0
732,48.745486351813,0,0
733,48.7368568676614,0,0
734,48.7271047805769,0,0
735,48.688122638254,0,0
736,48.6656852447441,0,0
737,48.6632318862453,0,0
738,48.6583140538129,0,0
739,48.6122256446516,0,0
740,48.6089899300943,0,0
741,48.6053312604989,0,0
742,48.6015374686174,0,0
743,48.5964799227183,0,0
744,48.5881457074827,0,0
745,48.5782240689784,0,0
746,48.5569523698052,0,0
747,48.5518916643842,0,0
748,48.5430252731312,0,0
749,48.5313201178955,0,0
750,48.5201668181128,0,0
751,48.5173228395015,0,0
752,48.4883326491595,0,0
753,48.478572647566,0,0
754,48.4780377603111,0,0
755,48.4436437691673,0,0
756,48.4425417207365,0,0
757,48.4227391491245,0,1
758,48.4129829481877,0,0
759,48.409751989523,0,0
760,48.3904564537146,0,0
761,48.3851616074706,0,0
762,48.3780032746923,0,1
763,48.3746066058059,0,0
764,48.3717727421143,0,0
765,48.3605858493362,0,0
766,48.3486514621244,0,0
767,48.3472498713157,0,0
768,48.3315811908143,0,0
769,48.3155640559193,0,1
770,48.3140019024834,0,0
771,48.3116184402191,0,0
772,48.3013316653634,0,0
773,48.2997120289286,0,1
774,48.2752477947427,0,0
775,48.2750278136495,0,0
776,48.2688465926195,0,0
777,48.2686686791365,0,1
778,48.2618978534567,0,0
779,48.260220182147,0,0
780,48.2538217195842,0,0
781,48.2521677345504,0,0
782,48.2445086699369,0,1
783,48.2431552327009,0,0
784,48.2409371070776,0,0
785,48.2148286218024,0,0
786,48.2113582907233,0,0
787,48.2104494139942,0,0
788,48.204837994552,0,1
789,48.1767984732723,0,0
790,48.1548597028981,0,0
791,48.1548597028981,0,0
792,48.1548597028981,0,0
793,48.1548597028981,0,0
794,48.1548597028981,0,0
795,48.1548597028981,0,1
796,48.1548597028981,0,0
797,48.1548597028981,0,0
798,48.1424371768314,0,0
799,48.1387904861233,0,0
800,48.1255038139715,0,0
801,48.1155441057017,0,0
802,48.1127584846235,0,0
803,48.0825390070264,0,0
804,48.0595495528828,0,1
805,48.0394126384135,0,0
806,48.036927565787,0,0
807,48.0076526680689,0,0
808,47.9933232388723,0,0
809,47.9879899299716,0,0
810,47.9757168274614,0,0
811,47.9725380641842,0,0
812,47.9725380641842,0,0
813,47.9657383249952,0,0
814,47.9580600525731,0,0
815,47.9534506076466,0,0
816,47.9439126479498,0,0
817,47.9311950469239,0,0
818,47.927405683316,0,0
819,47.9215525870996,0,0
820,47.919195860316,0,0
821,47.9133193819002,0,0
822,47.8924953880183,0,0
823,47.8919595858875,0,0
824,47.8739770536547,0,0
825,47.8705457427764,0,0
826,47.8579395140396,0,0
827,47.8472940646651,0,1
828,47.8308486049781,0,0
829,47.8265193188909,0,0
830,47.8199045808805,0,0
831,47.8067087554615,0,0
832,47.8037662861602,0,0
833,47.7987183150429,0,0
834,47.7884225000025,0,0
835,47.783296106918,0,0
836,47.7772797897154,0,0
837,47.7568010337413,0,0
838,47.7493945401766,0,0
839,47.7493945401766,0,0
840,47.7470368794249,0,0
841,47.7195372947095,0,0
842,47.7085726330377,0,0
843,47.7085726330377,0,0
844,47.7054268257239,0,0
845,47.7031871005835,0,0
846,47.6848560429324,0,0
847,47.6848560429324,0,0
848,47.6848560429324,0,0
849,47.6819695129115,0,0
850,47.6508112951464,0,0
851,47.6399480122714,0,0
852,47.6311811471007,0,1
853,47.6130651974519,0,0
854,47.5968218380049,0,0
855,47.5923907838985,0,1
856,47.5845865458055,0,0
857,47.5749161596969,0,0
858,47.5747235724081,0,0
859,47.5670730015871,0,0
860,47.5670730015871,0,0
861,47.5528968547717,0,0
862,47.5329399799455,0,0
863,47.5321794360685,0,1
864,47.5222590006655,0,0
865,47.4996723254314,0,1
866,47.4950717582751,0,0
867,47.4934611519456,0,0
868,47.4617125223381,0,0
869,47.4617125223381,0,0
870,47.4617125223381,0,0
871,47.4617125223381,0,0
872,47.4617125223381,0,0
873,47.4617125223381,0,0
874,47.4617125223381,0,0
875,47.4428877651197,0,0
876,47.4338524582565,0,0
877,47.4097694900384,0,0
878,47.392931654928,0,0
879,47.3910377524096,0,0
880,47.3763796019646,0,1
881,47.3681694199964,0,0
882,47.3632822210904,0,0
883,47.3522977221253,0,0
884,47.3511288910521,0,0
885,47.3351082435478,0,0
886,47.3314426852745,0,0
887,47.3197636863842,0,0
888,47.30825773737,0,0
889,47.2902238048333,0,0
890,47.2734949396614,0,1
891,47.272425682402,0,0
892,47.2687689547927,0,0
893,47.2567329239662,0,0
894,47.2541303905448,0,0
895,47.2444136415305,0,0
896,47.238568905488,0,1
897,47.2090101226527,0,0
898,47.1980227388304,0,0
899,47.196487906995,0,0
900,47.1766862659684,0,0
901,47.1428043279734,0,0
902,47.1402632088957,0,0
903,47.1041883305998,0,0
904,47.1004332936847,0,0
905,47.0823939361552,0,0
906,47.0764501204329,0,0
907,47.0604426406361,0,1
908,47.0562473869233,0,0
909,47.0562473869233,0,0
910,47.0562473869233,0,0
911,47.0562473869233,0,0
912,47.0541662742542,0,0
913,47.0337385081677,0,0
914,47.0247284331266,0,0
915,47.0234576019773,0,1
916,47.0227539983607,0,0
917,47.0165249641557,0,0
918,47.0120847712564,0,0
919,47.0052531233202,0,0
920,46.9915135534964,0,0
921,46.987810169163,0,0
922,46.9811507316306,0,0
923,46.9811348238092,0,0
924,46.9682845843808,0,0
925,46.9488718145129,0,0
926,46.9384643725055,0,0
927,46.9331912933063,0,0
928,46.9330224861865,0,0
929,46.9257857645584,0,0
930,46.9162825042378,0,0
931,46.9068744446834,0,1
932,46.902096710997,0,0
933,46.902096710997,0,0
934,46.9007319196596,0,0
935,46.8966322981579,0,0
936,46.8921463384307,0,0
937,46.872206684218,0,0
938,46.8670053750439,0,0
939,46.8635630292997,0,0
940,46.8253075778929,0,0
941,46.8231446917731,0,0
942,46.8177053224395,0,1
943,46.815242749786,0,0
944,46.8121452805925,0,1
945,46.8031360603289,0,0
946,46.7941957044276,0,0
947,46.7685653417782,0,0
948,46.7685653417782,0,1
949,46.7685653417782,0,0
950,46.7685653417782,0,1
951,46.7685653417782,0,0
952,46.7685653417782,0,0
953,46.7685653417782,0,0
954,46.7685653417782,0,0
955,46.7663442152879,0,0
956,46.766328337763,0,0
957,46.7242494171049,0,0
958,46.7233604430345,0,1
959,46.7106299878406,0,0
960,46.7001321704054,0,0
961,46.696826218222,0,1
962,46.6920546562525,0,0
963,46.6903607604598,0,1
964,46.6790141474565,0,0
965,46.676155693807,0,0
966,46.6726870891295,0,0
967,46.6699068877411,0,0
968,46.6619280727807,0,0
969,46.6603522055975,0,0
970,46.6515464381087,0,0
971,46.6484663450779,0,0
972,46.6344801416981,0,0
973,46.6340293571916,0,1
974,46.6262094295276,0,0
975,46.6073149692331,0,0
976,46.6060213778474,0,0
977,46.6034809104151,0,0
978,46.6020565990179,0,0
979,46.6008551956444,0,1
980,46.5967150417358,0,0
981,46.5915116626827,0,0
982,46.5909423046512,0,0
983,46.5510048746196,0,0
984,46.545421790464,0,0
985,46.545421741312,0,0
986,46.545421741312,0,0
987,46.545421741312,0,0
988,46.545421741312,0,0
989,46.5449593771777,0,0
990,46.5404320619771,0,1
991,46.5391912376604,0,0
992,46.5338978022248,0,0
993,46.5250674542033,0,0
994,46.5046942049869,0,0
995,46.4966316028888,0,0
996,46.4966316028888,0,0
997,46.4737028349618,0,0
998,46.4583270606364,0,0
999,46.4493335693259,0,0
1000,46.4489758470049,0,0
1001,46.4389935200263,0,0
1002,46.4328687843951,0,0
1003,46.4076482121642,0,1
1004,46.4032361823415,0,0
1005,46.3884180262506,0,0
